EPM_ID,LOCATION,TRAN_DATE,UNITS,TOTAL_RETAIL,CUSTOMER_ORDER_NO
2040238175,275,2020-05-11,1,46.97,90214719
2009677100,873,2020-05-12,1,49.97,90214725
2048913589,379,2020-05-09,1,44.98,90214727
2049173081,137,2020-05-11,1,31.98,90214727
2053470911,873,2020-05-12,1,39.98,90214727
2039188079,645,2020-05-11,1,99.97,90214735
2048876917,873,2020-05-12,1,16.97,90214739
2045057814,111,2020-05-11,1,89.97,90214746
2050935303,873,2020-05-12,1,79.97,90214750
2045768761,873,2020-05-12,1,29.97,90214753
2053499612,873,2020-05-12,1,29.97,90214754
2049924763,873,2020-05-12,1,24.97,90214771
2051345261,873,2020-05-12,1,22.97,90214772
2040442522,273,2020-05-11,1,199.97,90214778
2043550238,370,2020-05-09,1,143.98,90214778
2052819098,873,2020-05-12,1,19.97,90214779
2043622516,873,2020-05-12,1,29.97,90214781
2047063600,873,2020-05-12,1,44.97,90214794
2024368899,673,2020-05-11,1,79.97,90214811
2051962145,873,2020-05-12,1,14.97,90214820
2052352510,432,2020-05-10,1,89.97,90214822
2052352511,646,2020-05-12,1,89.97,90214822
2053520599,873,2020-05-12,1,29.97,90214833
2045486759,873,2020-05-12,1,21.97,90214844
2044691359,771,2020-05-09,1,64.97,90214850
2046563732,676,2020-05-11,1,38.97,90214850
2049569232,676,2020-05-11,1,79.97,90214850
2051647265,431,2020-05-08,1,42.97,90214850
2052036670,873,2020-05-12,1,17.48,90214855
2043372473,873,2020-05-12,1,29.97,90214857
2043517820,873,2020-05-12,1,9.97,90214882
2042413493,539,2020-05-09,1,79.97,90214886
2042922883,755,2020-05-08,1,64.98,90214886
2035536080,873,2020-05-12,1,49.97,90214889
2044469949,643,2020-05-12,1,29.97,90214890
2051311998,873,2020-05-12,1,59.97,90214902
2049544369,873,2020-05-12,1,9.97,90214913
2039978736,547,2020-05-11,1,69.97,90214920
2044691567,646,2020-05-12,1,52.97,90214922
2048463551,873,2020-05-12,1,89.97,90214930
2050519869,873,2020-05-12,1,89.97,90214931
2044714373,363,2020-05-11,1,29.97,90214940
2050505617,270,2020-05-12,1,49.97,90214941
2051962182,873,2020-05-12,1,15.97,90214949
2048463836,273,2020-05-11,1,89.97,90214950
2046454873,873,2020-05-12,1,35.98,90214960
2052624798,873,2020-05-12,1,34.97,90214973
2050282712,474,2020-05-11,1,59.97,90215000
2052981989,873,2020-05-12,1,69.97,90215015
2012057073,3,2020-05-12,1,59.97,90215019
2050983747,738,2020-05-08,1,74.97,90215023
2050255392,873,2020-05-12,1,24.97,90215025
2043427906,674,2020-05-11,1,39.97,90215030
2044300291,554,2020-05-09,1,49.97,90215033
2045881011,551,2020-05-11,1,59.98,90215033
2046454862,873,2020-05-12,1,35.98,90215045
2047504691,745,2020-05-11,1,49.97,90215085
2050609544,873,2020-05-12,1,16.97,90215086
2052480870,727,2020-05-11,1,74.98,90215087
2042568648,873,2020-05-12,1,21.97,90215096
2049409417,745,2020-05-11,1,49.97,90215106
2048961481,873,2020-05-12,1,44.97,90215128
2038042367,873,2020-05-12,1,29.97,90215133
2038790065,273,2020-05-12,1,46.97,90215134
2050287728,275,2020-05-11,1,59.97,90215134
2052648849,270,2020-05-12,1,39.97,90215145
2044463351,273,2020-05-11,1,51.98,90215147
2050708281,550,2020-05-08,1,29.97,90215147
2048400678,270,2020-05-11,1,89.97,90215149
2052694990,873,2020-05-12,1,23.98,90215164
2044811529,873,2020-05-12,1,18.97,90215165
2044928868,873,2020-05-12,1,35.98,90215170
2043448320,873,2020-05-12,1,49.97,90215187
2043926315,625,2020-05-11,1,79.97,90215195
2052424952,873,2020-05-12,1,27.98,90215213
2049305563,270,2020-05-12,1,138.73,90215216
2052838707,270,2020-05-12,1,49.97,90215216
2048723121,873,2020-05-12,1,15.97,90215227
2047833622,273,2020-05-11,1,59.97,90215234
2042966459,511,2020-05-11,1,54.97,90215243
2048463806,873,2020-05-12,1,89.97,90215250
2037089978,625,2020-05-11,1,49.97,90215253
2052185442,873,2020-05-12,1,39.97,90215258
2037302415,873,2020-05-12,1,39.97,90215288
2052986647,873,2020-05-12,1,37.97,90215294
2036303103,873,2020-05-12,1,29.97,90215297
2053938971,873,2020-05-12,1,44.97,90215326
2053570443,873,2020-05-12,1,23.97,90215340
2048901326,7777,2020-05-11,1,27.97,90215347
2047230996,541,2020-05-12,1,54.97,90215357
2048901326,7777,2020-05-11,1,27.97,90215358
2047976018,338,2020-05-11,1,259.97,90215368
2038804669,873,2020-05-12,1,79.97,90215377
2048578128,873,2020-05-12,1,119.97,90215393
2028927718,873,2020-05-12,1,39.97,90215404
2048373896,873,2020-05-12,1,19.97,90215406
2051823534,873,2020-05-12,1,21.58,90215410
2046056793,270,2020-05-11,1,39.97,90215420
2049574325,873,2020-05-12,1,29.97,90215438
2040195643,873,2020-05-12,1,199.97,90215457
2046225398,873,2020-05-12,1,25.97,90215460
2052697304,270,2020-05-11,1,39.98,90215478
2051783390,873,2020-05-12,1,24.97,90215486
2042420531,873,2020-05-11,1,29.98,90215488
2051825315,873,2020-05-12,1,19.98,90215490
2050654216,873,2020-05-12,1,26.97,90215528
2047176116,873,2020-05-12,1,39.97,90215546
2047700874,873,2020-05-12,1,29.97,90215552
2014859428,873,2020-05-12,1,9.97,90215554
2024314873,366,2020-05-11,1,59.97,90215571
2051151309,873,2020-05-12,1,14.97,90215573
2034781296,247,2020-05-12,1,39.97,90215574
2048451859,270,2020-05-12,1,79.97,90215582
2041942237,873,2020-05-12,1,20.98,90215583
2013602336,873,2020-05-12,1,19.97,90215596
2052858351,755,2020-05-11,1,79.97,90215604
2048901326,7777,2020-05-11,1,27.97,90215614
2032592252,553,2020-05-11,1,49.97,90215615
2049569191,640,2020-05-11,1,79.97,90215620
2048078972,873,2020-05-11,1,39.97,90215635
2035455000,873,2020-05-12,1,29.97,90215657
2048463700,745,2020-05-11,1,89.97,90215668
2044778981,541,2020-05-12,1,38.98,90215672
2050221832,873,2020-05-12,1,49.97,90215676
2051825242,873,2020-05-12,1,69.97,90215695
2047462944,643,2020-05-11,1,89.97,90215703
2047532167,270,2020-05-12,1,39.97,90215704
2053013093,873,2020-05-12,1,74.97,90215705
2048657841,873,2020-05-11,1,69.97,90215732
2053569558,873,2020-05-12,1,12.97,90215737
2039456827,270,2020-05-11,1,69.97,90215738
2048653520,281,2020-05-11,1,41.98,90215738
2050092922,363,2020-05-11,1,49.97,90215749
2052895375,873,2020-05-12,1,34.97,90215749
2048463554,873,2020-05-12,1,89.97,90215761
2048653830,551,2020-05-12,1,56.97,90215762
2053211811,873,2020-05-12,1,89.97,90215765
2052810086,873,2020-05-12,1,55.98,90215776
2049544365,873,2020-05-12,1,9.97,90215779
2051825241,873,2020-05-12,1,69.97,90215784
2048157476,873,2020-05-12,1,24.03,90215795
2034480500,270,2020-05-11,1,59.97,90215798
2025675746,873,2020-05-11,1,49.97,90215800
2053095663,873,2020-05-12,1,44.97,90215801
2043913385,647,2020-05-12,1,69.97,90215809
2051825241,873,2020-05-12,1,69.97,90215815
2028413787,754,2020-05-11,1,79.97,90215830
2028413789,754,2020-05-11,1,79.97,90215830
2047617461,873,2020-05-12,1,14.97,90215848
2039224245,675,2020-05-12,1,89.98,90215867
2051132992,873,2020-05-12,1,24.97,90215882
2052555363,873,2020-05-12,1,24.97,90215883
2050909027,873,2020-05-12,1,59.97,90215889
2035118673,873,2020-05-12,1,29.97,90215894
2041587579,873,2020-05-12,1,29.97,90215895
2045367413,873,2020-05-12,1,36.97,90215899
2048901326,7777,2020-05-11,1,27.97,90215906
2047533111,873,2020-05-12,1,34.97,90215912
2039515662,873,2020-05-12,1,14.98,90215916
2050948095,873,2020-05-12,1,59.97,90215923
1210625109,547,2020-05-11,1,38.98,90215924
2052360148,247,2020-05-12,1,39.98,90215947
2052360192,247,2020-05-12,1,39.98,90215947
2027429967,873,2020-05-12,1,14.97,90215967
2014859360,873,2020-05-12,1,11.97,90215974
2046883746,745,2020-05-11,1,39.97,90215983
2029441005,640,2020-05-11,1,39.97,90216009
2053815319,873,2020-05-12,1,44.97,90216017
2022021574,163,2020-05-11,1,74.97,90216022
2038147687,242,2020-05-10,1,79.97,90216022
2045488579,476,2020-05-11,1,97.98,90216037
2041228038,279,2020-05-11,1,39.97,90216044
2044666599,279,2020-05-11,1,49.97,90216044
2052951559,873,2020-05-12,1,79.97,90216044
2048926184,873,2020-05-12,1,21.97,90216063
2052385646,873,2020-05-12,1,49.97,90216075
2040440938,873,2020-05-12,1,26.23,90216087
2042653140,873,2020-05-12,1,29.97,90216094
2053082640,873,2020-05-12,1,64.97,90216097
2043297579,873,2020-05-12,1,49.97,90216120
2033720590,288,2020-05-11,1,97.48,90216144
2047948352,873,2020-05-12,1,29.97,90216146
2043448322,744,2020-05-08,1,49.97,90216163
2045596798,646,2020-05-11,1,139.97,90216163
2049738144,479,2020-05-10,1,129.97,90216168
2049880494,551,2020-05-11,1,49.97,90216168
2047482794,873,2020-05-12,1,19.97,90216174
2052031125,873,2020-05-12,1,47.98,90216179
2049285119,470,2020-05-11,1,69.97,90216185
2018463579,708,2020-05-12,1,39.97,90216187
2039521062,873,2020-05-12,1,34.97,90216195
2039966196,647,2020-05-12,1,34.99,90216198
2052811020,647,2020-05-12,1,31.98,90216198
2053012339,873,2020-05-12,1,46.97,90216230
2045638340,672,2020-05-11,1,63.73,90216238
2049404913,873,2020-05-12,1,16.23,90216238
2013758269,270,2020-05-12,1,59.97,90216247
2042339387,270,2020-05-12,1,49.97,90216247
2033720590,288,2020-05-11,1,97.48,90216262
2038914984,873,2020-05-12,1,49.97,90216267
2046727818,276,2020-05-11,1,69.97,90216273
2052137137,873,2020-05-12,1,129.97,90216278
2053310423,873,2020-05-12,1,19.97,90216284
2046564159,873,2020-05-12,1,42.97,90216290
2046209811,873,2020-05-12,1,17.97,90216298
2050373185,873,2020-05-12,1,89.97,90216299
2052369171,745,2020-05-11,1,149.97,90216310
2042548749,432,2020-05-11,1,64.97,90216324
2051581688,873,2020-05-12,1,17.97,90216354
2038022143,873,2020-05-12,1,14.97,90216362
2049930107,873,2020-05-12,1,29.97,90216364
2039876747,873,2020-05-12,1,46.97,90216376
2047325619,743,2020-05-12,1,127.48,90216377
2046563911,873,2020-05-12,1,44.97,90216380
2044681531,432,2020-05-11,1,29.97,90216392
2048448519,873,2020-05-12,1,89.97,90216400
2014859428,873,2020-05-12,1,9.97,90216401
2052811388,873,2020-05-12,1,27.98,90216403
2028714148,270,2020-05-12,1,49.97,90216406
2041686567,756,2020-05-11,1,129.97,90216418
2047963336,376,2020-05-11,1,59.97,90216438
2019087739,873,2020-05-12,1,19.97,90216446
2042428402,873,2020-05-12,1,29.97,90216454
2042534482,873,2020-05-11,1,69.97,90216464
2029441008,17,2020-05-11,1,39.97,90216468
2044682142,873,2020-05-12,1,43.97,90216470
2053795899,873,2020-05-12,1,29.97,90216484
2044084398,756,2020-05-11,1,59.97,90216486
1005540998,547,2020-05-11,1,69.97,90216487
2012665047,72,2020-05-09,1,37.48,90216487
2053182378,873,2020-05-11,1,159.97,90216499
2035103293,873,2020-05-12,1,69.97,90216502
2040626168,873,2020-05-12,1,149.97,90216511
2041498182,873,2020-05-12,1,214.97,90216511
2041498257,873,2020-05-12,1,349.97,90216511
2053444000,873,2020-05-12,1,434.97,90216511
2037630170,873,2020-05-12,1,199.97,90216519
2053237281,873,2020-05-12,1,49.97,90216547
2044382998,281,2020-05-11,1,149.97,90216556
2045480078,755,2020-05-09,1,49.97,90216556
2050901354,873,2020-05-12,1,229.97,90216560
2049632719,873,2020-05-12,1,39.97,90216572
2052886033,873,2020-05-12,1,11.97,90216581
2044195654,873,2020-05-12,1,6.29,90216586
2053934995,7777,2020-05-10,1,49.97,90216588
2039184867,873,2020-05-12,1,17.97,90216597
2049550698,273,2020-05-11,1,119.97,90216599
2044691347,135,2020-05-12,1,64.97,90216602
2048901326,7777,2020-05-11,1,27.97,90216609
2050803815,873,2020-05-12,1,59.97,90216632
2053507579,873,2020-05-12,1,29.97,90216637
2026713460,551,2020-05-12,1,39.97,90216638
2049421938,873,2020-05-11,1,39.97,90216646
2053797874,873,2020-05-12,1,69.97,90216652
2052383205,873,2020-05-12,1,37.97,90216656
2048901326,7777,2020-05-11,1,27.97,90216660
2050567068,873,2020-05-12,1,59.98,90216661
2050201425,873,2020-05-12,1,89.97,90216666
2049521287,873,2020-05-12,1,20.98,90216686
2053501471,873,2020-05-12,1,149.97,90216691
2048151133,163,2020-05-11,1,59.97,90216694
2050236743,873,2020-05-12,1,39.97,90216718
2051962143,873,2020-05-12,1,14.97,90216719
2043889544,476,2020-05-11,1,39.97,90216750
2050450948,873,2020-05-11,1,34.97,90216750
2046714011,873,2020-05-12,1,54.97,90216759
2037286814,873,2020-05-12,1,49.97,90216779
2050180290,873,2020-05-12,1,29.97,90216788
2047956281,873,2020-05-12,1,19.97,90216793
2041840199,289,2020-05-11,1,41.99,90216796
2046335143,873,2020-05-12,1,14.97,90216809
2043807315,873,2020-05-12,1,99.97,90216815
2050125106,633,2020-05-11,1,59.97,90216837
2041587578,873,2020-05-12,1,29.97,90216854
2037195436,755,2020-05-09,1,39.97,90216859
2039750046,555,2020-05-12,1,59.97,90216859
2039750265,755,2020-05-09,1,69.97,90216859
2040027628,166,2020-05-09,1,37.48,90216859
2044679744,166,2020-05-09,1,49.97,90216859
2044884130,873,2020-05-12,1,19.97,90216859
2046038930,873,2020-05-12,1,19.98,90216867
2048135839,372,2020-05-11,1,63.98,90216881
2049875562,3,2020-05-12,1,49.97,90216881
2052461829,873,2020-05-12,1,9.97,90216896
2041587662,873,2020-05-12,1,24.97,90216907
2052402914,873,2020-05-12,1,49.97,90216911
2044469946,873,2020-05-12,1,29.97,90216929
2048644997,873,2020-05-12,1,104.98,90216935
2048906335,873,2020-05-12,1,24.97,90216937
2053969619,873,2020-05-12,1,19.98,90216939
2029441005,743,2020-05-12,1,39.97,90216943
2050524220,873,2020-05-12,1,44.97,90216949
2028413789,646,2020-05-12,1,79.97,90216952
2047325619,743,2020-05-12,1,127.48,90216969
2047859642,873,2020-05-12,1,64.97,90216971
2035194218,110,2020-05-08,1,129.97,90216989
2039749914,338,2020-05-11,1,144.97,90216989
2045141195,547,2020-05-11,1,74.98,90216993
2052364222,547,2020-05-11,1,47.98,90216993
2045211152,547,2020-05-11,1,54.97,90216996
2045240239,547,2020-05-11,1,44.98,90216996
2052781592,873,2020-05-12,1,19.97,90217001
2050367633,281,2020-05-12,1,109.97,90217002
2050198808,873,2020-05-12,1,24.97,90217003
2053029750,873,2020-05-12,1,46.97,90217018
2046076857,478,2020-05-11,1,39.97,90217020
2046366928,716,2020-05-09,1,49.97,90217020
2026449091,734,2020-05-08,1,124.97,90217027
2050152568,873,2020-05-12,1,29.97,90217036
2041942237,873,2020-05-12,1,20.98,90217041
2047151983,270,2020-05-12,1,79.97,90217071
2047240123,533,2020-05-08,1,109.97,90217071
2037630170,873,2020-05-12,1,199.97,90217076
2052924197,873,2020-05-12,1,27.98,90217092
2048919250,873,2020-05-12,1,28.97,90217095
2029441009,745,2020-05-11,1,39.97,90217096
2053934776,7777,2020-05-10,1,59.97,90217103
2050210604,873,2020-05-12,1,29.97,90217109
2050672855,873,2020-05-12,1,149.97,90217115
2051962144,873,2020-05-12,1,14.97,90217119
2050129565,640,2020-05-11,1,39.97,90217142
2047499388,7777,2020-05-10,1,54.97,90217170
2042327596,539,2020-05-11,1,84.97,90217179
2046601405,273,2020-05-11,1,57.97,90217190
2046606539,273,2020-05-11,1,74.97,90217190
2051720748,366,2020-05-11,1,44.97,90217197
2029441007,719,2020-05-11,1,39.97,90217207
2044666587,779,2020-05-11,1,49.97,90217210
2044851940,873,2020-05-12,1,19.97,90217211
2019260740,873,2020-05-12,1,29.97,90217214
2049171419,756,2020-05-12,1,36.97,90217214
2038795235,135,2020-05-12,1,39.97,90217242
2047301924,374,2020-05-11,1,67.97,90217243
2044321531,873,2020-05-12,1,129.97,90217249
2047252025,873,2020-05-11,1,32.97,90217259
2038112299,547,2020-05-11,1,37.97,90217260
2042993390,873,2020-05-12,1,24.97,90217266
2014859428,873,2020-05-12,1,9.97,90217272
2042562638,633,2020-05-11,1,79.97,90217283
2016026588,7777,2020-05-10,1,39.97,90217305
2031160093,873,2020-05-12,1,13.97,90217310
2053982365,7777,2020-05-10,1,54.97,90217324
2053211893,873,2020-05-12,1,34.99,90217340
2040195643,873,2020-05-12,1,199.97,90217341
2046621749,280,2020-05-11,1,35.97,90217345
2051323067,646,2020-05-12,1,49.97,90217349
2048531740,709,2020-05-11,1,79.97,90217361
2039437299,650,2020-05-11,1,172.97,90217363
2047956285,288,2020-05-12,1,19.97,90217369
2050202892,873,2020-05-12,1,26.23,90217371
2050005142,873,2020-05-12,1,55.98,90217395
2045232336,647,2020-05-11,1,29.97,90217406
2042428402,873,2020-05-12,1,29.97,90217419
2049702964,873,2020-05-12,1,36.97,90217422
2049123630,356,2020-05-11,1,69.97,90217424
2050034240,873,2020-05-12,1,47.97,90217433
2043026757,476,2020-05-11,1,59.98,90217438
2048883174,277,2020-05-09,1,54.97,90217438
2048901326,7777,2020-05-07,1,27.97,90217446
2053674513,7777,2020-05-07,1,29.97,90217446
2039146822,873,2020-05-12,1,15.97,90217500
2049246119,873,2020-05-12,1,29.97,90217504
2044834620,873,2020-05-12,1,22.97,90217516
2036172661,471,2020-05-11,1,55.99,90217525
2048329969,471,2020-05-11,1,59.97,90217525
2050741950,873,2020-05-12,1,18.73,90217529
2043602842,479,2020-05-11,1,48.98,90217531
2053300031,777,2020-05-08,1,39.98,90217531
2048465566,873,2020-05-12,1,89.97,90217543
2050462454,873,2020-05-12,1,18.73,90217546
2037242555,756,2020-05-11,1,129.97,90217547
2053012465,873,2020-05-12,1,19.97,90217574
2044746982,541,2020-05-12,1,29.97,90217575
2051434678,873,2020-05-12,1,129.97,90217578
2048926401,873,2020-05-12,1,19.97,90217583
2039615425,873,2020-05-12,1,34.97,90217585
2047806393,873,2020-05-12,1,24.97,90217598
2022591690,547,2020-05-11,1,85.96,90217600
2048060283,547,2020-05-11,1,99.97,90217600
2046882696,873,2020-05-12,1,39.97,90217606
2049527664,787,2020-05-12,1,69.97,90217610
2046601343,709,2020-05-11,1,57.97,90217611
2047352042,551,2020-05-12,1,59.97,90217624
2049069132,873,2020-05-12,1,19.97,90217634
2039584995,873,2020-05-12,1,49.97,90217635
2050245357,366,2020-05-11,1,39.97,90217650
2043958304,873,2020-05-12,1,19.97,90217652
2046606708,873,2020-05-12,1,49.97,90217662
2044700000,547,2020-05-11,1,69.97,90217671
2049319520,873,2020-05-12,1,19.97,90217679
2043466514,647,2020-05-12,1,39.97,90217683
2043686985,544,2020-05-08,1,39.97,90217683
2053594705,873,2020-05-12,1,549.97,90217694
2053708260,873,2020-05-12,1,99.97,90217698
2045729542,873,2020-05-12,1,31.97,90217701
2048185480,476,2020-05-11,1,37.97,90217713
2050322319,547,2020-05-11,1,79.97,90217718
2041677618,873,2020-05-12,1,7.98,90217722
2045189775,275,2020-05-12,1,79.97,90217723
2049532081,672,2020-05-11,1,44,90217723
2048834984,873,2020-05-12,1,17.97,90217725
2048672051,432,2020-05-11,1,29.97,90217737
2051366034,432,2020-05-11,1,44.97,90217737
2035647447,873,2020-05-12,1,19.97,90217745
2049712556,873,2020-05-12,1,19.97,90217745
2049319091,873,2020-05-12,1,44.97,90217756
2033143161,873,2020-05-11,1,67.97,90217766
2043477749,281,2020-05-11,1,49.97,90217768
2051563166,873,2020-05-12,1,39.97,90217786
2048926203,873,2020-05-12,1,28.97,90217818
2041380198,873,2020-05-12,1,24.97,90217820
2048015680,873,2020-05-12,1,69.97,90217824
2043381400,873,2020-05-11,1,19.97,90217836
2051962143,873,2020-05-12,1,14.97,90217846
2052296578,873,2020-05-12,1,69.97,90217849
2032332299,273,2020-05-12,1,49.97,90217859
2032332481,137,2020-05-08,1,49.97,90217859
2037923467,873,2020-05-11,1,29.97,90217875
2052838271,873,2020-05-12,1,39.97,90217896
2041281688,873,2020-05-12,1,19.97,90217911
2046079954,547,2020-05-11,1,59.97,90217931
2049847712,547,2020-05-11,1,48.73,90217931
2048901326,7777,2020-05-11,1,27.97,90217962
2046927074,873,2020-05-12,1,35.99,90217973
2049454589,873,2020-05-12,1,17.23,90217975
2045601103,3,2020-05-11,1,78.97,90217976
2029241027,873,2020-05-12,1,14.97,90217981
2049318915,873,2020-05-12,1,26.97,90217989
2046646662,547,2020-05-11,1,29.97,90218008
2052811056,873,2020-05-12,1,43.98,90218028
2052542678,873,2020-05-11,1,19.97,90218052
2053084703,873,2020-05-12,1,39.97,90218068
2047930746,873,2020-05-12,1,26.97,90218075
2048926184,873,2020-05-12,1,21.97,90218089
2050205435,273,2020-05-11,1,39.97,90218093
2047312349,873,2020-05-12,1,46.97,90218114
2051962166,873,2020-05-12,1,18.97,90218124
2046590366,363,2020-05-11,1,49.97,90218127
2048926259,873,2020-05-12,1,16.97,90218133
2046563635,873,2020-05-12,1,23.97,90218145
2032592248,873,2020-05-12,1,49.97,90218161
2046193338,648,2020-05-08,1,49.97,90218163
2049318915,873,2020-05-12,1,26.97,90218174
2049173185,873,2020-05-12,1,19.98,90218179
2029548808,873,2020-05-11,1,34.97,90218185
2052718403,873,2020-05-12,1,21.58,90218188
2049534632,714,2020-05-11,1,39.97,90218207
2050347184,873,2020-05-11,1,7.97,90218225
2053760689,873,2020-05-11,1,88.97,90218237
2052952624,873,2020-05-11,1,27.98,90218242
2051268495,16,2020-05-12,1,79.97,90218266
2052845646,873,2020-05-11,1,24.97,90218266
2051731872,873,2020-05-12,1,29.97,90218281
2048337708,476,2020-05-11,1,49.97,90218285
2036582488,745,2020-05-11,1,129.97,90218290
2052727952,873,2020-05-11,1,59.97,90218306
2051898560,873,2020-05-12,1,29.97,90218310
2051881183,873,2020-05-12,1,99.97,90218311
2048901326,7777,2020-05-07,1,27.97,90218313
2041730729,7777,2020-05-11,1,26.97,90218325
2049713142,873,2020-05-12,1,14.97,90218329
2049265425,873,2020-05-12,1,14.97,90218331
2049144921,873,2020-05-11,1,9.97,90218334
2037630170,873,2020-05-12,1,199.97,90218345
2048047532,764,2020-05-12,1,99.97,90218349
2052090185,873,2020-05-12,1,39.97,90218356
2039783989,476,2020-05-11,1,49.97,90218366
2050262717,646,2020-05-11,1,59.97,90218369
2052452738,338,2020-05-11,1,55.98,90218374
2052452738,625,2020-05-12,1,55.98,90218374
2047722746,646,2020-05-11,1,99.97,90218379
2053299818,646,2020-05-11,1,55.98,90218379
2053093665,242,2020-05-12,1,114.97,90218396
2051405372,873,2020-05-12,1,89.97,90218405
2045809986,873,2020-05-12,1,25.98,90218433
2041095195,873,2020-05-12,1,34.97,90218440
2053300631,873,2020-05-12,1,35.98,90218441
2048542491,873,2020-05-12,1,28.97,90218453
2052924293,873,2020-05-12,1,39.98,90218458
2039436316,675,2020-05-12,1,449.97,90218467
2024368899,743,2020-05-12,1,79.97,90218475
2042641703,873,2020-05-12,1,49.97,90218481
2039184248,709,2020-05-11,1,79.97,90218494
2040521047,873,2020-05-12,1,17.97,90218525
2053299820,873,2020-05-12,1,55.98,90218526
2051056603,873,2020-05-12,1,24.97,90218531
2043601006,647,2020-05-12,1,79.97,90218550
2042428402,873,2020-05-11,1,29.97,90218551
2050693739,873,2020-05-12,1,49.97,90218554
2050287729,281,2020-05-11,1,59.97,90218557
2051825240,873,2020-05-11,1,69.97,90218558
2050833352,280,2020-05-11,1,39.97,90218562
2053082658,745,2020-05-11,1,64.97,90218567
2033795752,547,2020-05-11,1,84.97,90218573
2040194450,708,2020-05-08,1,54.97,90218577
2051105291,476,2020-05-11,1,46.97,90218577
2050923359,873,2020-05-12,1,49.97,90218597
2050070954,873,2020-05-12,1,15.97,90218606
2050029429,873,2020-05-12,1,24.97,90218609
2050120759,873,2020-05-12,1,24.97,90218616
2024307940,873,2020-05-12,1,34.97,90218642
2047830332,374,2020-05-11,1,66.97,90218655
2042118376,873,2020-05-12,1,36.97,90218677
2028413789,646,2020-05-12,1,79.97,90218701
2049897181,873,2020-05-12,1,39.97,90218704
2031213973,873,2020-05-12,1,20.98,90218710
2047499421,7777,2020-05-10,1,74.97,90218711
2052537628,7777,2020-05-10,1,74.97,90218711
2052810802,873,2020-05-12,1,27.98,90218713
2048926259,873,2020-05-12,1,16.97,90218714
2051081770,873,2020-05-12,1,69.97,90218715
2053118828,873,2020-05-12,1,39.97,90218723
2052638567,873,2020-05-12,1,19.97,90218727
2053017433,873,2020-05-12,1,19.97,90218739
2051157254,873,2020-05-12,1,31.98,90218754
2044700579,873,2020-05-12,1,46.97,90218769
2051962144,873,2020-05-12,1,14.97,90218776
2045925459,873,2020-05-11,1,19.97,90218779
2049071122,289,2020-05-11,1,44.97,90218780
2040599219,224,2020-05-08,1,274.97,90218783
2049457854,15,2020-05-11,1,52.48,90218783
2021941973,873,2020-05-12,1,26.97,90218797
2049349944,873,2020-05-12,1,34.97,90218813
2029200346,873,2020-05-12,1,18.73,90218839
2050290590,873,2020-05-12,1,29.97,90218843
2046636082,873,2020-05-12,1,23.97,90218858
2038796983,873,2020-05-12,1,23.97,90218869
2040345179,873,2020-05-11,1,27.97,90218889
2053182474,873,2020-05-12,1,39.97,90218891
2045581724,873,2020-05-12,1,59.97,90218898
2048424876,873,2020-05-11,1,21.97,90218900
2050656428,873,2020-05-11,1,29.97,90218902
2029441006,366,2020-05-11,1,39.97,90218917
2043428223,366,2020-05-11,1,39.97,90218917
2053312155,873,2020-05-12,1,58.38,90218937
2045753838,16,2020-05-12,1,69.97,90218940
2045907513,16,2020-05-12,1,82.48,90218940
2039615260,873,2020-05-12,1,29.97,90218945
2048373730,476,2020-05-11,1,59.98,90218947
2049518439,268,2020-05-12,1,89.97,90218969
2053012947,366,2020-05-11,1,99.97,90218974
2012057073,377,2020-05-10,1,59.97,90218976
2052836134,366,2020-05-11,1,59.97,90218976
2052624405,873,2020-05-11,1,149.97,90218977
2053172527,241,2020-05-11,1,44.97,90218982
2045219071,647,2020-05-12,1,44.97,90218985
2050518133,764,2020-05-12,1,79.97,90218994
2049799815,873,2020-05-11,1,129.97,90218996
2051559214,873,2020-05-12,1,29.97,90218998
2050114634,873,2020-05-12,1,29.97,90219007
2052169910,873,2020-05-12,1,24.97,90219015
2035568908,873,2020-05-12,1,39.97,90219040
2038022145,873,2020-05-11,1,14.97,90219045
2046372277,247,2020-05-12,1,41.99,90219049
2051348659,873,2020-05-11,1,39.98,90219061
2047024189,270,2020-05-12,1,49.97,90219070
2050791242,873,2020-05-12,1,17.97,90219075
2029441009,17,2020-05-11,1,39.97,90219080
2043071238,873,2020-05-11,1,48,90219081
2053090465,873,2020-05-12,1,19.97,90219093
2051511346,755,2020-05-08,1,119.97,90219098
2050801833,873,2020-05-12,1,22.97,90219105
2053536392,873,2020-05-12,1,36.97,90219132
2048926455,873,2020-05-11,1,14.97,90219145
2029241028,873,2020-05-12,1,14.97,90219163
2042366113,873,2020-05-12,1,34.97,90219178
2051449253,873,2020-05-12,1,49.97,90219179
2041677618,873,2020-05-12,1,7.98,90219184
2029441008,477,2020-05-11,1,39.97,90219192
2048157680,873,2020-05-11,1,18.97,90219192
2053576296,873,2020-05-12,1,29.97,90219202
2042922473,270,2020-05-12,1,59.97,90219203
2048146259,625,2020-05-11,1,64.97,90219212
2049918064,554,2020-05-11,1,104.98,90219212
2044310166,873,2020-05-12,1,29.97,90219233
1003874998,334,2020-05-08,1,49.97,90219257
2050034704,338,2020-05-11,1,69.97,90219265
2046888904,33,2020-05-08,1,39.97,90219293
2048060283,547,2020-05-11,1,99.97,90219293
2035329013,125,2020-05-09,1,38.49,90219299
